ZipCode,Latitude,Longitude
10542,41.372581,-73.760131
10543,40.952692,-73.73604
10545,41.17859,-73.835449
10546,41.197237,-73.800417
10547,41.313333,-73.846039
10548,41.245696,-73.932976
10549,41.200583,-73.723465
10550,40.905447,-73.835252
10551,41.118999,-73.732986
10552,40.92446,-73.826115
10553,40.908583,-73.821652
10557,41.118999,-73.732986
10558,41.118999,-73.732986
10560,41.340527,-73.597609
10562,41.194479,-73.825254
10566,41.28947,-73.917822
10567,41.289544,-73.89703
10570,41.130066,-73.78667
10571,41.118999,-73.732986
10572,41.118999,-73.732986
10573,41.015856,-73.677403
10576,41.221577,-73.572332
10577,41.038271,-73.711742
10578,41.320275,-73.67899
10579,41.394224,-73.83866
10580,40.978942,-73.693319
10583,40.988681,-73.789203
10587,41.328731,-73.742263
10588,41.336623,-73.820007
10589,41.328436,-73.702858
10590,41.25544,-73.539321
10591,41.090097,-73.841014
10594,41.113424,-73.774292
10595,41.085897,-73.782645
10596,41.256258,-73.959176
10597,41.293021,-73.596568
10598,41.288223,-73.792203
10601,41.032932,-73.765071
10602,41.118999,-73.732986
10603,41.0544,-73.779286
10604,41.062078,-73.74338
10605,41.010525,-73.745125
10606,41.020572,-73.775846
10607,41.039088,-73.811368
10610,41.118999,-73.732986
10701,40.945419,-73.880471
10702,41.118999,-73.732986
10703,40.959828,-73.880302
10704,40.919728,-73.86265
10705,40.919705,-73.889927
10706,40.98982,-73.867552
10707,40.960532,-73.822732
10708,40.938267,-73.829921
10709,40.954635,-73.808183
10710,40.967157,-73.846339
10801,40.917569,-73.784857
10802,40.948272,-73.795356
10803,40.900458,-73.807137
10804,40.94684,-73.78805
10805,40.89772,-73.779257
10901,41.140771,-74.104975
10910,41.28157,-74.137957
10911,41.319158,-74.008159
10912,41.387821,-74.35469
10913,41.068258,-73.954975
10914,41.417717,-74.200025
10915,41.545358,-74.35932
10916,41.442462,-74.250674
10917,41.319524,-74.117641
10918,41.344191,-74.262176
10919,41.525959,-74.387618
10920,41.156213,-73.937747
10921,41.332062,-74.363411
10922,41.33276,-73.996452
10923,41.202564,-74.00062
10924,41.381005,-74.35247
10925,41.19818,-74.314758
10926,41.3014,-74.122701
10927,41.191051,-73.967562
10928,41.34897,-73.998495
10930,41.361676,-74.113297
10931,41.148792,-74.162521
10932,41.48216,-74.464285
10933,41.367983,-74.512968
10940,41.446544,-74.47874
10941,41.487318,-74.344436
10943,41.387821,-74.35469
10949,0,0
10950,41.317089,-74.20196
10952,41.111117,-74.07854
10953,41.404963,-74.077432
10954,41.099029,-74.012296
10956,41.15719,-73.993415
10958,41.371912,-74.432479
10959,41.387821,-74.35469
10960,41.092067,-73.924648
10962,41.050066,-73.958584
10963,41.463529,-74.543423
10964,41.016204,-73.914304
10965,41.06156,-74.007831
10968,41.036333,-73.921632
10969,41.294795,-74.487977
10970,41.179603,-74.099794
10973,41.380516,-74.480462
10974,41.168058,-74.178013
10975,41.267079,-74.172263
10976,41.022959,-73.928488
10977,41.11892,-74.048158
10979,41.18283,-74.31492
10980,41.238902,-74.050013
10981,41.323169,-74.288558
10982,41.160938,-74.060821
10983,41.031087,-73.947703
10984,41.202902,-74.022265
10985,41.583519,-74.373187
10986,41.285235,-73.99871
10987,41.186928,-74.23735
10988,41.302081,-74.548556
10989,41.122954,-73.93803
10990,41.267448,-74.364011
10992,41.426161,-74.164345
10993,41.209896,-73.973842
10994,41.098072,-73.972649
10996,41.3937,-73.972174
10997,41.387821,-74.35469
10998,41.324047,-74.541191
11001,40.723317,-73.704948
11002,40.754749,-73.601768
11003,40.699176,-73.706165
11004,40.746197,-73.711468
11005,40.756577,-73.714178
11010,40.700586,-73.675017
11020,40.771442,-73.714819
11021,40.784319,-73.731487
11022,40.754749,-73.601768
11023,40.798699,-73.733701
11024,40.81609,-73.741414
11030,40.793408,-73.688548
11040,40.745347,-73.680291
11041,40.754749,-73.601768
11042,40.758538,-73.697224
11050,40.839894,-73.693128
11051,40.754749,-73.601768
11052,40.754749,-73.601768
11053,40.754749,-73.601768
11054,40.754749,-73.601768
11055,40.754749,-73.601768
11096,40.621346,-73.75699
11101,40.747129,-73.939735
11102,40.772883,-73.926294
11103,40.762574,-73.913447
11104,40.744616,-73.920214
11105,40.778877,-73.906768
11106,40.762211,-73.931528
11109,40.745114,-73.956928
11201,40.693682,-73.989693
11202,40.645088,-73.94503
11203,40.649591,-73.93437
11204,40.618779,-73.984825
11205,40.694698,-73.966301
11206,40.701954,-73.942357
11207,40.670746,-73.894209
11208,40.669688,-73.87137
11209,40.621982,-74.030322
11210,40.628146,-73.946324
11211,40.712597,-73.953097
11212,40.662936,-73.913028
11213,40.671078,-73.936335
11214,40.599147,-73.996089
11215,40.662688,-73.986739
11216,40.680768,-73.949315
11217,40.682305,-73.978099
11218,40.643475,-73.976043
11219,40.632666,-73.996668
11220,40.641221,-74.016863
11221,40.691339,-73.927879
11222,40.727789,-73.947604
11223,40.597138,-73.973427
11224,40.577371,-73.988705
11225,40.663046,-73.954218
11226,40.646447,-73.956648
11228,40.616695,-74.013047
11229,40.601292,-73.944492
11230,40.622163,-73.965104
11231,40.677916,-74.005154
11232,40.656526,-74.00733
11233,40.678308,-73.919936
11234,40.60508,-73.911721
11235,40.583948,-73.949095
11236,40.639412,-73.900664
11237,40.70416,-73.921138
11238,40.67917,-73.963803
11239,40.647734,-73.879476
11241,40.645088,-73.94503
11242,40.645088,-73.94503
11243,40.645088,-73.94503
11245,40.645088,-73.94503
11247,40.645088,-73.94503
11249,40.645088,-73.94503
11251,40.645088,-73.94503
11252,40.645088,-73.94503
11256,40.645088,-73.94503
11351,40.780746,-73.8253
11352,40.651371,-73.870773
11354,40.768208,-73.827403
11355,40.751474,-73.821031
11356,40.784849,-73.841279
11357,40.786394,-73.810862
11358,40.760471,-73.79637
11359,40.791786,-73.776866
11360,40.780293,-73.781205
11361,40.76419,-73.772774
11362,40.756574,-73.737844
11363,40.772615,-73.746526
11364,40.745296,-73.760606
11365,40.739634,-73.794489
11366,40.728152,-73.785019
11367,40.730145,-73.827029
11368,40.749406,-73.852779
11369,40.763336,-73.872443
11370,40.765369,-73.893242
11371,40.773836,-73.873399
11372,40.75169,-73.883638
11373,40.738824,-73.878507
11374,40.726388,-73.861508
11375,40.720936,-73.846151
11377,40.744787,-73.90518
11378,40.724744,-73.909638
11379,40.716748,-73.8796
11380,40.651371,-73.870773
11381,40.651371,-73.870773
11385,40.70067,-73.889432
11386,40.651371,-73.870773
11405,40.651371,-73.870773
11411,40.69402,-73.736217
11412,40.698095,-73.758985
11413,40.671658,-73.752567
11414,40.657603,-73.844803
11415,40.707917,-73.828211
11416,40.684654,-73.849547
11417,40.676445,-73.844442
11418,40.700271,-73.835971
11419,40.688673,-73.822918
11420,40.673583,-73.817733
11421,40.694062,-73.858626
11422,40.66006,-73.736012
11423,40.715606,-73.768471
11424,40.714303,-73.827263
11425,40.607753,-74.023937
11426,40.736459,-73.722375
11427,40.730887,-73.745676
11428,40.721015,-73.742244
11429,40.709769,-73.738664
11430,40.647126,-73.785629
11431,40.686904,-73.850143
11432,40.715358,-73.79307
11433,40.698162,-73.786893
11434,40.676808,-73.776425
11435,40.701264,-73.809605
11436,40.67582,-73.796616
11439,40.722,-73.790817
11451,40.701281,-73.795972
11499,40.651371,-73.870773
11501,40.746282,-73.638909
11507,40.770847,-73.652259
11509,40.587963,-73.728527
11510,40.650126,-73.607708
11514,40.74989,-73.612476
11516,40.625787,-73.726685
11518,40.637472,-73.666807
11520,40.6494,-73.58295
11530,40.726854,-73.637009
11531,40.754749,-73.601768
11535,40.754749,-73.601768
11536,40.754749,-73.601768
11542,40.872605,-73.628621
11545,40.826321,-73.589365
11547,40.833669,-73.642686
11548,40.812868,-73.627404
11549,40.717239,-73.602745
11550,40.701475,-73.621108
11551,40.754749,-73.601768
11552,40.692979,-73.652416
11553,40.706429,-73.591622
11554,40.720114,-73.55886
11555,40.754749,-73.601768
11556,40.719683,-73.583806
11557,40.637175,-73.691975
11558,40.605356,-73.649045
11559,40.60548,-73.716207
11560,40.880757,-73.588723
11561,40.589081,-73.648178
11563,40.657252,-73.673727
11565,40.67506,-73.671666
11566,40.663238,-73.553779
11568,40.786963,-73.596504
11569,40.589785,-73.582305
11570,40.666066,-73.638408
11571,40.754749,-73.601768
11572,40.631771,-73.636623
11575,40.680422,-73.584877
11576,40.799413,-73.647467
11577,40.783265,-73.638865
11579,40.844016,-73.644006
11580,40.6749,-73.702153
11581,40.651027,-73.715325
11582,40.754749,-73.601768
11590,40.755181,-73.574337
11592,40.621749,-73.632667
11594,40.754749,-73.601768
11595,40.754749,-73.601768
11596,40.759667,-73.642307
11597,40.754749,-73.601768
11598,40.630918,-73.712335
11599,40.60757,-73.742691
11690,40.651371,-73.870773
11691,40.601278,-73.761651
11692,40.594095,-73.792895
11693,40.590691,-73.809748
11694,40.57827,-73.844762
11695,40.651371,-73.870773
11697,40.55568,-73.920687
11701,40.681432,-73.410099
11702,40.650581,-73.262412
11703,40.732669,-73.325924
11704,40.717503,-73.358203
11705,40.743276,-73.055841
11706,40.722537,-73.252183
11707,40.922321,-72.637069
11708,40.922321,-72.637069
11709,40.906477,-73.559505
11710,40.671802,-73.533513
11713,40.776152,-72.943291
11714,40.742553,-73.48608
11715,40.751005,-73.034876
11716,40.776696,-73.134856
11717,40.783765,-73.252207
11718,40.723176,-73.268488
11719,40.782153,-72.912103
11720,40.870291,-73.082097
11721,40.900759,-73.372446
11722,40.783033,-73.194927
11724,40.864224,-73.456383
11725,40.840482,-73.280788
11726,40.678789,-73.395729
11727,40.882072,-73.004013
11729,40.762698,-73.321444
11730,40.716886,-73.169818
11731,40.862648,-73.316947
11732,40.844735,-73.536901
11733,40.940246,-73.112784
11735,40.732747,-73.432788
11736,40.754749,-73.601768
11737,40.754749,-73.601768
11738,40.838189,-73.03822
11739,40.729371,-73.159874
11740,40.8654,-73.361292
11741,40.794828,-73.070329
11742,40.810011,-73.041426
11743,40.883386,-73.423641
11746,40.814267,-73.362275
11747,40.788527,-73.407297
11749,40.806738,-73.17089
11750,40.922321,-72.637069
11751,40.730485,-73.213924
11752,40.757114,-73.174012
11753,40.789721,-73.539911
11754,40.885565,-73.24988
11755,40.857796,-73.116817
11756,40.724567,-73.516333
11757,40.68901,-73.373328
11758,40.668934,-73.458448
11760,40.810241,-73.19178
11762,40.682743,-73.446663
11763,40.826881,-72.984927
11764,40.938993,-72.979046
11765,40.882185,-73.558941
11766,40.939219,-73.018665
11767,40.842948,-73.145216
11768,40.923631,-73.339309
11769,40.736277,-73.129836
11770,40.645842,-73.156595
11771,40.872799,-73.525019
11772,40.76178,-72.987407
11773,40.754749,-73.601768
11774,40.754749,-73.601768
11775,40.922321,-72.637069
11776,40.913615,-73.046398
11777,40.956068,-73.066659
11778,40.948048,-72.937087
11779,40.81243,-73.116107
11780,40.909286,-73.174728
11782,40.738087,-73.08167
11783,40.677612,-73.490014
11784,40.868923,-73.041214
11786,40.950485,-72.886657
11787,40.852924,-73.211259
11788,40.818075,-73.213083
11789,40.962027,-72.971007
11790,40.905957,-73.127374
11791,40.828288,-73.505921
11792,40.954996,-72.825587
11793,40.650294,-73.514561
11794,40.913316,-73.124864
11795,40.709004,-73.296336
11796,40.731276,-73.0997
11797,40.820348,-73.472076
11798,40.752598,-73.378743
11801,40.762304,-73.524451
11802,40.754749,-73.601768
11803,40.7817,-73.473034
11804,40.75901,-73.457384
11815,40.754749,-73.601768
11854,40.754749,-73.601768
11855,40.754749,-73.601768
11901,40.925735,-72.647924
11930,40.989573,-72.098043
11931,40.933503,-72.613346
11932,40.934344,-72.306646
11933,40.941096,-72.767556
11934,40.798358,-72.794297
11935,41.021222,-72.486958
11937,41.011626,-72.165486
11939,41.123116,-72.315349
11940,40.812662,-72.75223
11941,40.830159,-72.72976
11942,40.850777,-72.582227
11944,41.10403,-72.37154
11946,40.870269,-72.521703
11947,40.950659,-72.571053
11948,40.963768,-72.553554
11949,40.86641,-72.804559
11950,40.808031,-72.847009
11951,40.763164,-72.830343
11952,41.001648,-72.547599
11953,40.893272,-72.951773
11954,41.047564,-71.946386
11955,40.809125,-72.816096
11956,40.969048,-72.462175
11957,41.1922,-72.148967
11958,41.039067,-72.464419
11959,40.822586,-72.601344
11960,40.810614,-72.706062
11961,40.905138,-72.888349
11962,40.930894,-72.268719
11963,40.993886,-72.320195
11964,41.0557,-72.316975
11965,41.09608,-72.288399
11967,40.794778,-72.875477
11968,40.905926,-72.415662
11969,40.922321,-72.637069
11970,40.938952,-72.577539
11971,41.064036,-72.430925
11972,40.848016,-72.702922
11973,40.867173,-72.882123
11975,40.941107,-72.244466
11976,40.922392,-72.350703
11977,40.827466,-72.678983
11978,40.826323,-72.649007
11980,40.831651,-72.92376
12007,42.455665,-73.927143
12008,42.853487,-73.906535
12009,42.697566,-74.035542
12010,42.937626,-74.173332
12015,42.294885,-73.824837
12016,42.910198,-74.423599
12017,42.321148,-73.455928
12018,42.628833,-73.520769
12019,42.93435,-73.881808
12020,43.001589,-73.868122
12022,42.656947,-73.333838
12023,42.598557,-74.183021
12024,42.476787,-73.533277
12025,43.083345,-74.138092
12027,42.935414,-73.907814
12028,42.934441,-73.442268
12029,42.415956,-73.424965
12031,42.766036,-74.45161
12032,43.124008,-74.525069
12033,42.543137,-73.705499
12035,42.730668,-74.35771
12036,42.541513,-74.673052
12037,42.344724,-73.567126
12040,42.637349,-73.35072
12041,42.577942,-73.952659
12042,42.416518,-73.938205
12043,42.69397,-74.530506
12045,42.482554,-73.800532
12046,42.509464,-73.92352
12047,42.784053,-73.726219
12050,42.31715,-73.74855
12051,42.345525,-73.842543
12052,42.754469,-73.478426
12053,42.757542,-74.190865
12054,42.608547,-73.864416
12055,42.614849,-73.970809
12056,42.764785,-74.09515
12057,42.968891,-73.346287
12058,42.345129,-73.918375
12059,42.619228,-74.060894
12060,42.410398,-73.505285
12061,42.594948,-73.659577
12062,42.538975,-73.504975
12063,42.568162,-73.638051
12064,42.614165,-74.655719
12065,42.852283,-73.785596
12066,42.800728,-74.384534
12067,42.557461,-73.920293
12068,42.956071,-74.401833
12069,42.946168,-74.27964
12070,42.986057,-74.263031
12071,42.552669,-74.422657
12072,42.884892,-74.35674
12073,42.592281,-74.438117
12074,43.054217,-74.030006
12075,42.299922,-73.633627
12076,42.410271,-74.395734
12077,42.588163,-73.777694
12078,43.134351,-74.339631
12082,42.772621,-73.44683
12083,42.424858,-74.026509
12084,42.704563,-73.899428
12085,42.703313,-73.963261
12086,43.009005,-74.086331
12087,42.43225,-73.892893
12089,42.86748,-73.312773
12090,42.876801,-73.351524
12092,42.696078,-74.378714
12093,42.497796,-74.628095
12094,42.899422,-73.489795
12095,43.024816,-74.403814
12106,42.389553,-73.71095
12107,42.660041,-74.116813
12108,43.573247,-74.451487
12110,42.750909,-73.775204
12115,42.477297,-73.576704
12116,42.538795,-74.911163
12117,43.169293,-74.261093
12118,42.913381,-73.708337
12120,42.449724,-74.148843
12121,42.839897,-73.607392
12122,42.542051,-74.32586
12123,42.526809,-73.605907
12124,42.45311,-73.79758
12125,42.484748,-73.399844
12128,42.724971,-73.764289
12130,42.442222,-73.659379
12131,42.457514,-74.464577
12132,42.470522,-73.630028
12133,42.92612,-73.346397
12134,43.266221,-74.228534
12136,42.434835,-73.559505
12137,42.860351,-74.133056
12138,42.748843,-73.370412
12139,43.500183,-74.579588
12140,42.696683,-73.540064
12141,42.731769,-74.185386
12143,42.489817,-73.855238
12144,42.627836,-73.717842
12147,42.51861,-74.158839
12148,42.827792,-73.848163
12149,42.616652,-74.563445
12150,42.880521,-74.052685
12151,42.922696,-73.787225
12153,42.629922,-73.473341
12154,42.93746,-73.605774
12155,42.596356,-74.827654
12156,42.483504,-73.747253
12157,42.669798,-74.286077
12158,42.542091,-73.822124
12159,42.651428,-73.885893
12160,42.76162,-74.383152
12161,42.534768,-73.854862
12164,43.587994,-74.358705
12165,42.30572,-73.510986
12166,42.833604,-74.445492
12167,42.424942,-74.578035
12168,42.560862,-73.380713
12169,42.592886,-73.448036
12170,43.001955,-73.66727
12172,42.288764,-73.739211
12173,42.380012,-73.759659
12174,42.353448,-73.728436
12175,42.544713,-74.55623
12176,42.382016,-73.980862
12177,42.951222,-74.287065
12180,42.748587,-73.599536
12181,42.73867,-73.673858
12182,42.799698,-73.630864
12183,42.747869,-73.692594
12184,42.420039,-73.653176
12185,42.862521,-73.554112
12186,42.633164,-73.977187
12187,42.618839,-74.463554
12188,42.821229,-73.69552
12189,42.736341,-73.717521
12190,43.47563,-74.285409
12192,42.40903,-73.827675
12193,42.522759,-74.043267
12194,42.528438,-74.44763
12195,42.482788,-73.475087
12196,42.631785,-73.613945
12197,42.609999,-74.724749
12198,42.672767,-73.633573
12201,42.614849,-73.970809
12202,42.633752,-73.763248
12203,42.678762,-73.845868
12204,42.691524,-73.733796
12205,42.718784,-73.829239
12206,42.674514,-73.78273
12207,42.657499,-73.746424
12208,42.65303,-73.809978
12209,42.638685,-73.790469
12210,42.659615,-73.756386
12211,42.703094,-73.763705
12212,42.716773,-73.810371
12220,42.614849,-73.970809
12222,42.68526,-73.823229
12223,42.614849,-73.970809
12224,42.614849,-73.970809
12226,42.614849,-73.970809
12227,42.614849,-73.970809
12228,42.614849,-73.970809
12229,42.614849,-73.970809
12230,42.614849,-73.970809
12231,42.614849,-73.970809
12232,42.614849,-73.970809
12233,42.614849,-73.970809
12234,42.614849,-73.970809
12235,42.614849,-73.970809
12236,42.614849,-73.970809
12237,42.614849,-73.970809
12238,42.614849,-73.970809
12239,42.614849,-73.970809
12240,42.614849,-73.970809
12241,42.614849,-73.970809
12242,42.614849,-73.970809
12243,42.614849,-73.970809
12244,42.614849,-73.970809
12245,42.614849,-73.970809
12246,42.647071,-73.750312
12247,42.614849,-73.970809
12248,42.614849,-73.970809
12249,42.614849,-73.970809
12250,42.614849,-73.970809
12252,42.614849,-73.970809
12255,42.614849,-73.970809
12256,42.614849,-73.970809
12257,42.614849,-73.970809
12260,42.614849,-73.970809
12261,42.614849,-73.970809
12288,42.614849,-73.970809
12301,42.833259,-74.058006
12302,42.878182,-73.982505
12303,42.753534,-73.92648
12304,42.774689,-73.898296
12305,42.811976,-73.950254
12306,42.80543,-74.044234
12307,42.80498,-73.932822
12308,42.820979,-73.919669
12309,42.799829,-73.864959
12325,42.833259,-74.058006
12345,42.833259,-74.058006
12401,41.987541,-74.010272
12402,41.878799,-74.34568
12404,41.818967,-74.236062
12405,42.317909,-74.085994
12406,42.079945,-74.524094
12407,42.317636,-74.358151
12409,42.039946,-74.182345
12410,42.066097,-74.424733
12411,41.876018,-74.044802
12412,42.012729,-74.279584
12413,42.313983,-74.022159
12414,42.232022,-73.913866
12416,42.103216,-74.280683
12417,41.906421,-73.990723
12418,42.358758,-74.161681
12419,41.860252,-74.102007
12420,41.67228,-74.371763
12421,42.250044,-74.546138
12422,42.391829,-74.213288
12423,42.379218,-74.109746
12424,42.248269,-74.115155
12427,42.134193,-74.136696
12428,41.742832,-74.447304
12429,41.833328,-73.985377
12430,42.200758,-74.49916
12431,42.362023,-74.023533
12432,42.04442,-73.94453
12433,42.000525,-74.156458
12434,42.363639,-74.502385
12435,41.730834,-74.513283
12436,42.195759,-74.077813
12438,42.205044,-74.601076
12439,42.277818,-74.210391
12440,41.781151,-74.172876
12441,42.134422,-74.509214
12442,42.182011,-74.222976
12443,41.93499,-74.084924
12444,42.264232,-74.29752
12446,41.809054,-74.326442
12448,42.09001,-74.15797
12449,41.992355,-73.993705
12450,42.133246,-74.24428
12451,42.304892,-73.948176
12452,42.252384,-74.364937
12453,42.093389,-73.93628
12454,42.286951,-74.149495
12455,42.140709,-74.659522
12456,42.032997,-73.998277
12457,42.044071,-74.2525
12458,41.822918,-74.432079
12459,42.240381,-74.678893
12460,42.415615,-74.147589
12461,41.904961,-74.267998
12463,42.205593,-74.020774
12464,42.027684,-74.359949
12465,42.157153,-74.460015
12466,41.904344,-73.979024
12468,42.304177,-74.427184
12469,42.447741,-74.238585
12470,42.300387,-74.095474
12471,41.843871,-74.041343
12472,41.84709,-74.079544
12473,42.258166,-74.041006
12474,42.323807,-74.583033
12475,42.015236,-74.015432
12477,42.091943,-73.990005
12480,42.135376,-74.391251
12481,41.987347,-74.228435
12482,42.268143,-73.955445
12483,41.672384,-74.422
12484,41.861843,-74.176531
12485,42.204998,-74.144197
12486,41.832416,-74.063984
12487,41.869399,-73.998795
12489,41.750484,-74.358293
12490,42.122227,-73.925236
12491,41.965186,-74.141441
12492,42.184925,-74.335763
12493,41.785589,-73.974095
12494,41.956598,-74.292894
12495,42.084923,-74.240679
12496,42.337294,-74.269692
12498,42.046044,-74.109454
12501,41.863492,-73.573604
12502,42.086567,-73.664724
12503,42.035958,-73.580145
12504,42.034802,-73.912424
12506,41.759899,-73.743713
12507,42.008181,-73.918958
12508,41.495995,-73.953631
12510,41.759899,-73.743713
12511,41.759899,-73.743713
12512,41.548498,-73.968401
12513,42.219307,-73.720481
12514,41.877417,-73.764441
12515,41.684773,-74.06484
12516,42.106274,-73.563582
12517,42.114296,-73.507453
12518,41.416156,-74.043064
12520,41.428016,-73.996195
12521,42.171334,-73.650486
12522,41.715066,-73.599401
12523,42.086877,-73.759501
12524,41.529535,-73.890418
12525,41.69155,-74.188197
12526,42.122233,-73.858768
12527,41.519426,-73.93567
12528,41.722054,-74.009482
12529,42.19874,-73.542727
12530,42.207467,-73.687763
12531,41.540554,-73.671671
12533,41.561642,-73.787604
12534,42.217345,-73.752256
12537,41.582431,-73.936279
12538,41.792344,-73.893141
12540,41.671202,-73.72489
12541,42.142059,-73.757392
12542,41.613875,-74.015013
12543,41.495539,-74.173101
12544,42.25962,-73.667961
12545,41.782912,-73.669342
12546,41.948,-73.523357
12547,41.660687,-73.986566
12548,41.657701,-74.101802
12549,41.52803,-74.259365
12550,41.539574,-74.057222
12551,41.387821,-74.35469
12552,41.387821,-74.35469
12553,41.455714,-74.0749
12555,41.387821,-74.35469
12561,41.759306,-74.096057
12563,41.499189,-73.587226
12564,41.582616,-73.582587
12565,42.247127,-73.647638
12566,41.633518,-74.31966
12567,41.986195,-73.642221
12568,41.641201,-74.078048
12569,41.734557,-73.792839
12570,41.62632,-73.675662
12571,42.002774,-73.809607
12572,41.924885,-73.863664
12574,41.917687,-73.945657
12575,41.466704,-74.178871
12577,41.424039,-74.122141
12578,41.809125,-73.795858
12580,41.863649,-73.871533
12581,41.901879,-73.700652
12582,41.544293,-73.738443
12583,42.063366,-73.868651
12584,41.464069,-74.059097
12585,41.726404,-73.691509
12586,41.562764,-74.170101
12588,41.878799,-74.34568
12589,41.62379,-74.158771
12590,41.592556,-73.886853
12592,41.802073,-73.578624
12594,41.684401,-73.557676
12601,41.701908,-73.91152
12602,41.759899,-73.743713
12603,41.675868,-73.864484
12604,41.688265,-73.892259
12701,41.650261,-74.700395
12719,41.498249,-74.904285
12720,41.645848,-74.907848
12721,41.581722,-74.422421
12722,41.590634,-74.374303
12723,41.7531,-74.987694
12724,41.83762,-74.95871
12725,41.983131,-74.569699
12726,41.708208,-75.017202
12727,41.719009,-74.755371
12729,41.475791,-74.623498
12732,41.551929,-74.874588
12733,41.724769,-74.617932
12734,41.734585,-74.75046
12736,41.852843,-75.021754
12737,41.50148,-74.798631
12738,41.676178,-74.586119
12740,41.938918,-74.433955
12741,41.83914,-75.077725
12742,41.724327,-74.723517
12743,41.548639,-74.831042
12745,41.783433,-75.024647
12746,41.442382,-74.656825
12747,41.750928,-74.692893
12748,41.774642,-74.922608
12749,41.695253,-74.841166
12750,41.729236,-74.967507
12751,41.69587,-74.664427
12752,41.680039,-74.99419
12754,41.799066,-74.736412
12758,41.940283,-74.739118
12759,41.78173,-74.658852
12760,41.90393,-75.107834
12762,41.664363,-74.792203
12763,41.676347,-74.522773
12764,41.591552,-74.995555
12765,41.852331,-74.621156
12766,41.815207,-74.978853
12767,41.838093,-74.994415
12768,41.864443,-74.730022
12769,41.657943,-74.46728
12770,41.449111,-74.843114
12771,41.37438,-74.624279
12775,41.615653,-74.592331
12776,41.963382,-74.95868
12777,41.561802,-74.709618
12778,41.642677,-74.817549
12779,41.702466,-74.632194
12780,41.440142,-74.727343
12781,41.619677,-74.466384
12783,41.738633,-74.833724
12784,41.669876,-74.638239
12785,41.53239,-74.561271
12786,41.638629,-74.857202
12787,41.795395,-74.845022
12788,41.787539,-74.589314
12789,41.704126,-74.571025
12790,41.59212,-74.517602
12791,41.817275,-74.89287
12792,41.513919,-74.959819
12801,43.31116,-73.645285
12803,43.290078,-73.629362
12804,43.340954,-73.685911
12808,43.760148,-73.715618
12809,43.237077,-73.454505
12810,43.491967,-73.98594
12811,43.605465,-74.028328
12812,43.875793,-74.389767
12814,43.624538,-73.636201
12815,43.695951,-73.667873
12816,43.044235,-73.382031
12817,43.639584,-73.823627
12819,43.59087,-73.468547
12820,43.471809,-73.639289
12821,43.453564,-73.415994
12822,43.228512,-73.922216
12823,43.17996,-73.409116
12824,43.524757,-73.727176
12827,43.460929,-73.529859
12828,43.254992,-73.558355
12831,43.195329,-73.691811
12832,43.358466,-73.33027
12833,43.149999,-73.840896
12834,43.094213,-73.500556
12835,43.332745,-74.006336
12836,43.712339,-73.605592
12837,43.476444,-73.2556
12838,43.329068,-73.404949
12839,43.354486,-73.553953
12841,43.605595,-73.533428
12842,43.738345,-74.367058
12843,43.565103,-73.972747
12844,43.489395,-73.621194
12845,43.424047,-73.712739
12846,43.345953,-73.789719
12847,44.008383,-74.60923
12848,43.10012,-73.524551
12849,43.449567,-73.29832
12850,43.102615,-73.981441
12851,43.84189,-74.034467
12852,43.936188,-74.163696
12853,43.657786,-74.065037
12854,43.45251,-73.34095
12855,44.027009,-73.758053
12856,43.665939,-74.14296
12857,43.819563,-73.890619
12858,43.908932,-73.67578
12859,43.171875,-73.920872
12860,43.757002,-73.843348
12861,43.746887,-73.417527
12862,43.685403,-73.91032
12863,43.060377,-73.931904
12864,43.72731,-74.305441
12865,43.214159,-73.347451
12866,43.073714,-73.740235
12870,43.830055,-73.761222
12871,43.088568,-73.612965
12872,43.874656,-73.734418
12873,43.117451,-73.311645
12874,43.690559,-73.549745
12878,43.415025,-74.02745
12879,44.145671,-73.8152
12883,43.836623,-73.552805
12884,43.088396,-73.59129
12885,43.523051,-73.806561
12886,43.682704,-73.934659
12887,43.53676,-73.365797
12901,44.70402,-73.471147
12903,44.680303,-73.445882
12910,44.85503,-73.636413
12911,44.521439,-73.460804
12912,44.48095,-73.772496
12913,44.430097,-74.002212
12914,44.927419,-74.602941
12915,44.552719,-74.317947
12916,44.834051,-74.515664
12917,44.927638,-74.178909
12918,44.700735,-73.676657
12919,44.964534,-73.447081
12920,44.882767,-74.066012
12921,44.891337,-73.438073
12922,44.286614,-74.702113
12923,44.96031,-73.939425
12924,44.481354,-73.580617
12926,44.950817,-74.328997
12927,44.207326,-74.809702
12928,43.963847,-73.583301
12929,44.720027,-73.719234
12930,44.720458,-74.543228
12932,44.21488,-73.6102
12933,44.890993,-73.845341
12934,44.875311,-73.873752
12935,44.844656,-73.796932
12936,44.285062,-73.401449
12937,44.960847,-74.478454
12939,44.432954,-74.160827
12941,44.348458,-73.705667
12942,44.232562,-73.827579
12943,44.122757,-73.883516
12944,44.442366,-73.514751
12945,44.309091,-74.24044
12946,44.206113,-74.046279
12949,44.74686,-74.660408
12950,44.318368,-73.581245
12952,44.708317,-73.905659
12953,44.745187,-74.260113
12955,44.806649,-73.970421
12956,44.097611,-73.481333
12957,44.848323,-74.574603
12958,44.960855,-73.572177
12959,44.952351,-73.719911
12960,44.015756,-73.572348
12961,44.05711,-73.549538
12962,44.701391,-73.605439
12964,44.125919,-73.626721
