ProviderID,Year,CostToChargeRatio
'160069',2006,0.37126
'160069',2007,0.36900
'160069',2008,0.37660
'160069',2009,0.35578
'160072',2001,0.93229
'160072',2002,0.00000
'160072',2003,0.00000
'160072',2004,0.00000
'160072',2005,0.00000
'160072',2006,0.00000
'160072',2007,0.00000
'160072',2008,0.00000
'160072',2009,0.00000
'160074',2001,0.80989
'160074',2002,0.88053
'160074',2003,0.78585
'160074',2004,0.00000
'160074',2005,0.00000
'160074',2006,0.00000
'160074',2007,0.00000
'160074',2008,0.00000
'160074',2009,0.00000
'160076',2001,0.79079
'160076',2002,0.81341
'160076',2003,0.73004
'160076',2004,0.00000
'160076',2005,0.00000
'160076',2006,0.00000
'160076',2007,0.00000
'160076',2008,0.00000
'160076',2009,0.00000
'160079',2001,0.60396
'160079',2002,0.56989
'160079',2003,0.55133
'160079',2004,0.49897
'160079',2005,0.00000
'160079',2006,0.43958
'160079',2007,0.45303
'160079',2008,0.43299
'160079',2009,0.38911
'160080',2001,0.59979
'160080',2002,0.56476
'160080',2003,0.53190
'160080',2004,0.49241
'160080',2005,0.00000
'160080',2006,0.44360
'160080',2007,0.43358
'160080',2008,0.41660
'160080',2009,0.44948
'160081',2001,0.75431
'160081',2002,0.72302
'160081',2003,0.73674
'160081',2004,0.00000
'160081',2005,0.00000
'160081',2006,0.00000
'160081',2007,0.00000
'160081',2008,0.00000
'160081',2009,0.00000
'160082',2001,0.48140
'160082',2002,0.00000
'160082',2003,0.00000
'160082',2004,0.39240
'160082',2005,0.37822
'160082',2006,0.35659
'160082',2007,0.33816
'160082',2008,0.32767
'160082',2009,0.31162
'160082',2010,0.31302
'160083',2001,0.37444
'160083',2002,0.34015
'160083',2003,0.31417
'160083',2004,0.30675
'160083',2005,0.32398
'160083',2006,0.31159
'160083',2007,0.30750
'160083',2008,0.29599
'160083',2009,0.29259
'160086',2001,0.90306
'160086',2002,0.00000
'160086',2003,0.00000
'160086',2004,0.00000
'160086',2005,0.00000
'160086',2006,0.00000
'160086',2007,0.00000
'160086',2008,0.00000
'160086',2009,0.00000
'160089',2001,0.55994
'160089',2002,0.57701
'160089',2003,0.51729
'160089',2004,0.52130
'160089',2005,0.52131
'160089',2006,0.51831
'160089',2007,0.48639
'160089',2008,0.50127
'160089',2009,0.46692
'160090',2001,0.79546
'160090',2002,0.77568
'160090',2003,0.00000
'160090',2004,0.00000
'160090',2005,0.00000
'160090',2006,0.00000
'160090',2007,0.00000
'160090',2008,0.00000
'160090',2009,0.00000
'160091',2001,0.67859
'160091',2002,0.66960
'160091',2003,0.72251
'160091',2004,0.00000
'160091',2005,0.00000
'160091',2006,0.00000
'160091',2007,0.00000
'160091',2008,0.00000
'160091',2009,0.00000
'160092',2001,0.70251
'160092',2002,0.67618
'160092',2003,0.69342
'160092',2004,0.62976
'160092',2005,0.00000
'160092',2006,0.00000
'160092',2007,0.00000
'160092',2008,0.00000
'160092',2009,0.00000
'160093',2001,1.01407
'160093',2002,0.00000
'160093',2003,0.00000
'160093',2004,0.00000
'160093',2005,0.00000
'160093',2006,0.00000
'160093',2007,0.00000
'160093',2008,0.00000
'160093',2009,0.00000
'160094',2001,0.85483
'160094',2002,0.00000
'160094',2003,0.00000
'160094',2004,0.00000
'160094',2005,0.00000
'160094',2006,0.00000
'160094',2007,0.00000
'160094',2008,0.00000
'160094',2009,0.00000
'160101',2001,0.71931
'160101',2002,0.72769
'160101',2003,0.69134
'160101',2004,0.85756
'160101',2005,0.81330
'160101',2006,0.72962
'160101',2007,0.83746
'160101',2008,0.80506
'160101',2009,0.74017
'160104',2001,0.70763
'160104',2002,0.00000
'160104',2003,0.00000
'160104',2004,0.00000
'160104',2005,0.58990
'160104',2006,0.47339
'160104',2007,0.46947
'160104',2008,0.51627
'160104',2009,0.49968
'160104',2010,0.39771
'160106',2001,0.00000
'160106',2002,0.72637
'160106',2003,0.00000
'160106',2004,0.00000
'160106',2005,0.00000
'160106',2006,0.00000
'160106',2007,0.00000
'160106',2008,0.00000
'160106',2009,0.00000
'160107',2001,0.60011
'160107',2002,0.65195
'160107',2003,0.58271
'160107',2004,0.00000
'160107',2005,0.00000
'160107',2006,0.00000
'160107',2007,0.00000
'160107',2008,0.00000
'160107',2009,0.00000
'160109',2001,0.93051
'160109',2002,0.92050
'160109',2003,0.00000
'160109',2004,0.00000
'160109',2005,0.00000
'160109',2006,0.00000
'160109',2007,0.00000
'160109',2008,0.00000
'160109',2009,0.00000
'160110',2001,0.46167
'160110',2002,0.46664
'160110',2003,0.45760
'160110',2004,0.43294
'160110',2005,0.44007
'160110',2006,0.41994
'160110',2007,0.41024
'160110',2008,0.39911
'160110',2009,0.42674
'160110',2010,0.38588
'160112',2001,0.63201
'160112',2002,0.62818
'160112',2003,0.60261
'160112',2004,0.55048
'160112',2005,0.53969
'160112',2006,0.52134
'160112',2007,0.52147
'160112',2008,0.49660
'160112',2009,0.50138
'160113',2001,0.70310
'160113',2002,0.76402
'160113',2003,0.71459
'160113',2004,0.00000
'160113',2005,0.00000
'160113',2006,0.00000
'160113',2007,0.00000
'160113',2008,0.00000
'160113',2009,0.00000
'160115',2001,0.84276
'160115',2002,0.86856
'160115',2003,0.00000
'160115',2004,0.00000
'160115',2005,0.00000
'160115',2006,0.00000
'160115',2007,0.00000
'160115',2008,0.00000
'160115',2009,0.00000
'160116',2001,0.80825
'160116',2002,0.86667
'160116',2003,0.00000
'160116',2004,0.00000
'160116',2005,0.00000
'160116',2006,0.00000
'160116',2007,0.00000
'160116',2008,0.00000
'160116',2009,0.00000
'160117',2001,0.00000
'160117',2002,0.53382
'160117',2003,0.52780
'160117',2004,0.51946
'160117',2005,0.49576
'160117',2006,0.49585
'160117',2007,0.49622
'160117',2008,0.46976
'160117',2009,0.47253
'160117',2010,0.45802
'160118',2001,0.00000
'160118',2002,0.96402
'160118',2003,0.85252
'160118',2004,0.00000
'160118',2005,0.00000
'160118',2006,0.00000
'160118',2007,0.00000
'160118',2008,0.00000
'160118',2009,0.00000
'160122',2001,0.55870
'160122',2002,0.58599
'160122',2003,0.55876
'160122',2004,0.56184
'160122',2005,0.57471
'160122',2006,0.54623
'160122',2007,0.54071
'160122',2008,0.49789
'160122',2009,0.50994
'160122',2010,0.48827
'160124',2001,0.66023
'160124',2002,0.60508
'160124',2003,0.63187
'160124',2004,0.63640
'160124',2005,0.67230
'160124',2006,0.67196
'160124',2007,0.65455
'160124',2008,0.64314
'160124',2009,0.70599
'160126',2001,0.86331
'160126',2002,0.83757
'160126',2003,0.75302
'160126',2004,0.75781
'160126',2005,0.79762
'160126',2006,0.00000
'160126',2007,0.00000
'160126',2008,0.00000
'160126',2009,0.00000
'160130',2001,0.76102
'160130',2002,0.83169
'160130',2003,0.00000
'160130',2004,0.00000
'160130',2005,0.00000
'160130',2006,0.00000
'160130',2007,0.00000
'160130',2008,0.00000
'160130',2009,0.00000
'160131',2001,0.83733
'160131',2002,0.74613
'160131',2003,0.79926
'160131',2004,0.00000
'160131',2005,0.00000
'160131',2006,0.00000
'160131',2007,0.00000
'160131',2008,0.00000
'160131',2009,0.00000
'160140',2001,0.86467
'160140',2002,0.00000
'160140',2003,0.83508
'160140',2004,0.00000
'160140',2005,0.00000
'160140',2006,0.00000
'160140',2007,0.00000
'160140',2008,0.00000
'160140',2009,0.00000
'160143',2001,0.64332
'160143',2002,0.83877
'160143',2003,0.00000
'160143',2004,0.00000
'160143',2005,0.00000
'160143',2006,0.00000
'160143',2007,0.00000
'160143',2008,0.00000
'160143',2009,0.00000
'160146',2001,0.55401
'160146',2002,0.52897
'160146',2003,0.50984
'160146',2004,0.49521
'160146',2005,0.45764
'160146',2006,0.42287
'160146',2007,0.40930
'160146',2008,0.39281
'160146',2009,0.36170
'160146',2010,0.37869
'160147',2001,0.67584
'160147',2002,0.64183
'160147',2003,0.61314
'160147',2004,0.66152
'160147',2005,0.64417
'160147',2006,0.67218
'160147',2007,0.66021
'160147',2008,0.65953
'160147',2009,0.63188
'160147',2010,0.64189
'160152',2001,1.05810
'160152',2002,0.00000
'160152',2003,0.00000
'160152',2004,0.00000
'160152',2005,0.00000
'160152',2006,0.00000
'160152',2007,0.00000
'160152',2008,0.00000
'160152',2009,0.00000
'160153',2001,0.40415
'160153',2002,0.37545
'160153',2003,0.36585
'160153',2004,0.33800
'160153',2005,0.33701
'160153',2006,0.28740
'160153',2007,0.29568
'160153',2008,0.31055
'160153',2009,0.30434
'161300',2001,0.00000
'161300',2002,0.00000
'161300',2003,0.00000
'161300',2004,0.00000
'161300',2005,0.00000
'161300',2006,0.00000
'161300',2007,0.00000
'161300',2008,1.22643
'161300',2009,1.35824
'161301',2001,0.00000
'161301',2002,0.00000
'161301',2003,0.00000
'161301',2004,0.00000
'161301',2005,0.00000
'161301',2006,0.00000
'161301',2007,0.85711
'161301',2008,0.85281
'161301',2009,0.92901
'161302',2001,0.00000
'161302',2002,0.00000
'161302',2003,1.09547
'161302',2004,0.97182
'161302',2005,0.76903
'161302',2006,0.65479
'161302',2007,0.67764
'161302',2008,0.65118
'161302',2009,0.60309
'161303',2001,0.00000
'161303',2002,0.00000
'161303',2003,1.04625
'161303',2004,1.23184
'161303',2005,1.15675
'161303',2006,1.11941
'161303',2007,1.17168
'161303',2008,1.06684
'161303',2009,1.18547
'161304',2001,0.00000
'161304',2002,0.00000
'161304',2003,0.00000
'161304',2004,0.00000
'161304',2005,0.00000
'161304',2006,0.00000
'161304',2007,0.00000
'161304',2008,1.12737
'161304',2009,0.00000
'161305',2001,0.00000
'161305',2002,0.00000
'161305',2003,0.00000
'161305',2004,0.00000
'161305',2005,0.00000
'161305',2006,0.00000
'161305',2007,0.00000
'161305',2008,0.00000
'161305',2009,1.56031
'161306',2001,0.00000
'161306',2002,0.00000
'161306',2003,1.03302
'161306',2004,1.09415
'161306',2005,1.13002
'161306',2006,1.10226
'161306',2007,0.00000
'161306',2008,1.05214
'161306',2009,1.05250
'161306',2010,1.17639
'161307',2001,0.00000
'161307',2002,0.00000
'161307',2003,1.20296
'161307',2004,1.03091
'161307',2005,0.00000
'161307',2006,0.00000
'161307',2007,1.13754
'161307',2008,1.14692
'161307',2009,1.09104
'161308',2001,0.00000
'161308',2002,0.00000
'161308',2003,0.00000
'161308',2004,1.05940
'161308',2005,0.00000
'161308',2006,0.96980
'161308',2007,1.08759
'161308',2008,1.09735
'161308',2009,0.98834
'161309',2001,0.00000
'161309',2002,0.00000
'161309',2003,0.00000
'161309',2004,0.00000
'161309',2005,0.00000
'161309',2006,0.00000
'161309',2007,0.00000
'161309',2008,0.93484
'161309',2009,0.91918
'161310',2001,0.00000
'161310',2002,0.00000
'161310',2003,0.00000
'161310',2004,0.00000
'161310',2005,0.00000
'161310',2006,0.00000
'161310',2007,0.00000
'161310',2008,1.92534
'161310',2009,0.00000
'161312',2001,0.00000
'161312',2002,0.00000
'161312',2003,0.84989
'161312',2004,0.84715
'161312',2005,0.88322
'161312',2006,0.81621
'161312',2007,0.81328
'161312',2008,0.86663
'161312',2009,0.89406
'161313',2001,0.00000
'161313',2002,0.00000
'161313',2003,0.00000
'161313',2004,0.00000
'161313',2005,0.98531
'161313',2006,1.01217
'161313',2007,0.86590
'161313',2008,0.88033
'161313',2009,0.94803
'161314',2001,0.00000
'161314',2002,0.00000
'161314',2003,1.21823
'161314',2004,1.18139
'161314',2005,0.00000
'161314',2006,1.12145
'161314',2007,0.00000
'161314',2008,1.05853
'161314',2009,1.10753
'161316',2001,0.00000
'161316',2002,0.00000
'161316',2003,0.00000
'161316',2004,0.00000
'161316',2005,0.00000
'161316',2006,0.00000
'161316',2007,0.00000
'161316',2008,1.15418
'161316',2009,1.24364
'161316',2010,1.50738
'161317',2001,0.00000
'161317',2002,0.00000
'161317',2003,1.42615
'161317',2004,0.00000
'161317',2005,0.00000
'161317',2006,1.32492
'161317',2007,0.00000
'161317',2008,1.45451
'161317',2009,1.41886
'161318',2001,0.00000
'161318',2002,0.00000
'161318',2003,0.00000
'161318',2004,0.00000
'161318',2005,0.91831
'161318',2006,0.00000
'161318',2007,0.93774
'161318',2008,0.92634
'161318',2009,0.90857
'161319',2001,0.00000
'161319',2002,0.00000
'161319',2003,0.00000
'161319',2004,0.00000
'161319',2005,0.00000
'161319',2006,0.00000
'161319',2007,0.00000
'161319',2008,1.21915
'161319',2009,1.33830
'161320',2001,0.00000
'161320',2002,0.00000
'161320',2003,0.00000
'161320',2004,0.00000
'161320',2005,0.00000
'161320',2006,0.00000
'161320',2007,0.00000
'161320',2008,1.32322
'161320',2009,1.39175
'161321',2001,0.00000
'161321',2002,0.00000
'161321',2003,1.09424
'161321',2004,1.15464
'161321',2005,1.03867
'161321',2006,1.05441
'161321',2007,1.11726
'161321',2008,1.05376
'161321',2009,1.05965
'161322',2001,0.00000
'161322',2002,0.00000
'161322',2003,1.17343
'161322',2004,1.29818
'161322',2005,1.26193
'161322',2006,0.00000
'161322',2007,1.03700
'161322',2008,1.16725
'161322',2009,1.46624
'161323',2001,0.00000
'161323',2002,0.00000
'161323',2003,1.04181
'161323',2004,0.00000
'161323',2005,1.29367
'161323',2006,1.10465
'161323',2007,0.00000
'161323',2008,1.15808
'161323',2009,1.08862
'161324',2001,0.00000
'161324',2002,0.00000
'161324',2003,0.00000
'161324',2004,0.00000
'161324',2005,0.00000
'161324',2006,0.00000
'161324',2007,0.00000
'161324',2008,1.01258
'161324',2009,0.89601
'161324',2010,0.90995
'161325',2001,0.00000
'161325',2002,0.00000
'161325',2003,0.00000
'161325',2004,1.02531
'161325',2005,1.00562
'161325',2006,1.00644
'161325',2007,1.13099
'161325',2008,1.05375
'161325',2009,1.00239
'161326',2001,0.00000
'161326',2002,0.00000
'161326',2003,0.74236
'161326',2004,0.75435
'161326',2005,0.68269
'161326',2006,0.76837
'161326',2007,0.71311
'161326',2008,0.68666
'161326',2009,0.72876
'161327',2001,0.00000
'161327',2002,0.00000
'161327',2003,0.93289
'161327',2004,0.93359
'161327',2005,0.00000
'161327',2006,0.00000
'161327',2007,0.99417
'161327',2008,0.88524
'161327',2009,0.99658
'161328',2001,0.00000
'161328',2002,0.00000
'161328',2003,1.03142
'161328',2004,0.80600
'161328',2005,0.80538
'161328',2006,0.90032
'161328',2007,0.86182
'161328',2008,0.85077
'161328',2009,0.75916
'161329',2001,0.00000
'161329',2002,0.00000
'161329',2003,0.89137
'161329',2004,0.00000
'161329',2005,1.15012
'161329',2006,1.08971
'161329',2007,0.00000
'161329',2008,1.19336
'161329',2009,1.27146
'161331',2001,0.00000
'161331',2002,0.00000
'161331',2003,0.00000
'161331',2004,0.00000
'161331',2005,0.00000
'161331',2006,0.00000
'161331',2007,0.00000
'161331',2008,1.34790
'161331',2009,1.33983
'161332',2001,0.00000
'161332',2002,0.00000
'161332',2003,0.00000
'161332',2004,0.00000
'161332',2005,0.00000
'161332',2006,0.00000
'161332',2007,0.00000
'161332',2008,0.00000
'161332',2009,0.97398
'161333',2001,0.00000
'161333',2002,0.00000
'161333',2003,0.96571
'161333',2004,0.92556
'161333',2005,0.83801
'161333',2006,0.79113
'161333',2007,0.87482
'161333',2008,0.87883
'161333',2009,1.02972
'161334',2001,0.00000
'161334',2002,0.00000
'161334',2003,1.05540
'161334',2004,0.00000
'161334',2005,0.00000
'161334',2006,1.03638
'161334',2007,0.00000
'161334',2008,1.13769
'161334',2009,1.28967
'161335',2001,0.00000
'161335',2002,0.00000
'161335',2003,0.91864
'161335',2004,0.94370
'161335',2005,1.00762
'161335',2006,1.05347
'161335',2007,1.05029
'161335',2008,1.19991
'161335',2009,1.21518
'161336',2001,0.00000
'161336',2002,0.00000
'161336',2003,0.00000
'161336',2004,0.00000
'161336',2005,0.83237
'161336',2006,0.85977
'161336',2007,0.85641
'161336',2008,0.96300
'161336',2009,1.00562
'161337',2001,0.00000
'161337',2002,0.00000
'161337',2003,0.86028
'161337',2004,0.78613
'161337',2005,0.81963
'161337',2006,0.84875
'161337',2007,0.85949
'161337',2008,0.76218
'161337',2009,0.87317
'161338',2001,0.00000
'161338',2002,0.00000
'161338',2003,0.00000
'161338',2004,0.00000
'161338',2005,0.82068
'161338',2006,0.00000
'161338',2007,0.85217
'161338',2008,0.86151
'161338',2009,0.86002
'161339',2001,0.00000
'161339',2002,0.00000
'161339',2003,0.00000
'161339',2004,0.00000
'161339',2005,0.00000
'161339',2006,0.90002
'161339',2007,0.85260
'161339',2008,1.20846
'161339',2009,1.10394
'161340',2001,0.00000
'161340',2002,0.00000
'161340',2003,0.00000
'161340',2004,0.00000
'161340',2005,0.00000
'161340',2006,1.14967
'161340',2007,1.05459
'161340',2008,1.07369
'161340',2009,1.23099
'161341',2001,0.00000
'161341',2002,0.00000
'161341',2003,0.00000
'161341',2004,0.00000
'161341',2005,0.00000
'161341',2006,0.00000
'161341',2007,0.00000
'161341',2008,0.00000
'161341',2009,1.01941
'161342',2001,0.00000
'161342',2002,0.00000
'161342',2003,0.00000
'161342',2004,0.00000
'161342',2005,0.00000
'161342',2006,0.00000
'161342',2007,0.00000
'161342',2008,1.12738
'161342',2009,0.99613
'161343',2001,0.00000
'161343',2002,0.00000
'161343',2003,0.95789
'161343',2004,0.98038
'161343',2005,0.90283
'161343',2006,0.82572
'161343',2007,0.82515
'161343',2008,0.84237
'161343',2009,1.01966
'161344',2001,0.00000
'161344',2002,0.00000
'161344',2003,0.90498
'161344',2004,0.00000
'161344',2005,0.81129
'161344',2006,0.76664
'161344',2007,0.84454
'161344',2008,0.78882
'161344',2009,0.88858
'161345',2001,0.00000
'161345',2002,0.00000
'161345',2003,0.74994
'161345',2004,0.84084
'161345',2005,0.85483
'161345',2006,0.94136
'161345',2007,0.82026
'161345',2008,0.77929
'161345',2009,0.76542
'161345',2010,0.85522
'161346',2001,0.00000
'161346',2002,0.00000
'161346',2003,0.93726
'161346',2004,0.97404
'161346',2005,1.03185
'161346',2006,1.00591
'161346',2007,0.95306
'161346',2008,1.00417
'161346',2009,0.97465
'161347',2001,0.00000
'161347',2002,0.00000
'161347',2003,0.81311
'161347',2004,0.88176
'161347',2005,0.94896
'161347',2006,0.89965
'161347',2007,0.88835
'161347',2008,0.95906
'161347',2009,0.94950
'161348',2001,0.00000
'161348',2002,0.00000
'161348',2003,1.44760
'161348',2004,0.00000
'161348',2005,0.00000
'161348',2006,0.00000
'161348',2007,0.00000
'161348',2008,0.00000
'161348',2009,0.00000
'161349',2001,0.00000
'161349',2002,0.00000
'161349',2003,0.00000
'161349',2004,0.00000
'161349',2005,0.00000
'161349',2006,0.00000
'161349',2007,0.00000
'161349',2008,1.16673
'161349',2009,1.26492
'161350',2001,0.00000
'161350',2002,0.00000
'161350',2003,0.00000
'161350',2004,0.00000
'161350',2005,0.00000
'161350',2006,0.00000
'161350',2007,0.00000
'161350',2008,1.28592
'161350',2009,1.42085
'161350',2010,1.30711
'161351',2001,0.00000
'161351',2002,0.00000
'161351',2003,0.00000
'161351',2004,0.00000
'161351',2005,0.00000
'161351',2006,0.00000
'161351',2007,0.00000
'161351',2008,0.00000
'161351',2009,0.91654
'161352',2001,0.00000
'161352',2002,0.00000
'161352',2003,0.00000
'161352',2004,0.00000
'161352',2005,0.00000
'161352',2006,0.00000
'161352',2007,0.00000
'161352',2008,0.93891
'161352',2009,0.99958
'161353',2001,0.00000
'161353',2002,0.00000
'161353',2003,0.00000
'161353',2004,0.86544
'161353',2005,0.91964
'161353',2006,0.84462
'161353',2007,0.97243
'161353',2008,0.97986
'161353',2009,0.89373
'161354',2001,0.00000
'161354',2002,0.00000
'161354',2003,0.00000
'161354',2004,0.86470
'161354',2005,0.84228
'161354',2006,0.89120
'161354',2007,0.96033
'161354',2008,0.99053
'161354',2009,0.86199
'161354',2010,1.02478
'161355',2001,0.00000
'161355',2002,0.00000
'161355',2003,0.00000
'161355',2004,0.00000
'161355',2005,1.00909
'161355',2006,0.92690
'161355',2007,0.00000
'161355',2008,0.94398
'161355',2009,0.00000
'161356',2001,0.00000
'161356',2002,0.00000
'161356',2003,0.00000
'161356',2004,0.80603
'161356',2005,0.81146
'161356',2006,0.83247
'161356',2007,0.87522
'161356',2008,0.84177
'161356',2009,0.98678
'161357',2001,0.00000
'161357',2002,0.00000
'161357',2003,0.00000
'161357',2004,0.84513
'161357',2005,0.80274
'161357',2006,0.91241
'161357',2007,1.07896
'161357',2008,1.13538
'161357',2009,1.12662
'161358',2001,0.00000
'161358',2002,0.00000
'161358',2003,0.00000
'161358',2004,0.72726
'161358',2005,0.85759
'161358',2006,1.04620
'161358',2007,1.05041
'161358',2008,0.96743
'161358',2009,0.90611
'161359',2001,0.00000
'161359',2002,0.00000
'161359',2003,0.00000
'161359',2004,0.57149
'161359',2005,0.56928
'161359',2006,0.57861
'161359',2007,0.64246
'161359',2008,0.61266
'161359',2009,0.64416
'161360',2001,0.00000
'161360',2002,0.00000
'161360',2003,0.00000
'161360',2004,0.00000
'161360',2005,0.87807
'161360',2006,0.91862
'161360',2007,0.86725
'161360',2008,0.88269
'161360',2009,0.78625
'161361',2001,0.00000
'161361',2002,0.00000
'161361',2003,0.00000
'161361',2004,0.74074
'161361',2005,0.74657
'161361',2006,0.81519
'161361',2007,0.78491
'161361',2008,0.77784
'161361',2009,0.77551
'161362',2001,0.00000
'161362',2002,0.00000
'161362',2003,0.00000
'161362',2004,0.00000
'161362',2005,0.87928
'161362',2006,0.92072
'161362',2007,0.90688
'161362',2008,0.95659
'161362',2009,0.93930
'161362',2010,0.87413
'161363',2001,0.00000
'161363',2002,0.00000
'161363',2003,0.00000
'161363',2004,0.00000
'161363',2005,0.86415
'161363',2006,0.86622
'161363',2007,0.85760
'161363',2008,0.76115
'161363',2009,0.78006
'161364',2001,0.00000
'161364',2002,0.00000
'161364',2003,0.00000
'161364',2004,0.00000
'161364',2005,0.88127
'161364',2006,0.84261
'161364',2007,0.87241
'161364',2008,0.87080
'161364',2009,0.87673
'161365',2001,0.00000
'161365',2002,0.00000
'161365',2003,0.00000
'161365',2004,0.00000
'161365',2005,0.83178
'161365',2006,0.83122
'161365',2007,0.82489
'161365',2008,0.86039
'161365',2009,0.93346
'161366',2001,0.00000
'161366',2002,0.00000
'161366',2003,0.00000
'161366',2004,0.00000
'161366',2005,0.60951
'161366',2006,0.69457
'161366',2007,0.64476
'161366',2008,0.62430
'161366',2009,0.60333
'161366',2010,0.61829
'161367',2001,0.00000
'161367',2002,0.00000
'161367',2003,0.00000
'161367',2004,0.00000
'161367',2005,0.84334
'161367',2006,0.76631
'161367',2007,0.72632
'161367',2008,0.79108
'161367',2009,0.79750
'161367',2010,0.74489
'161368',2001,0.00000
'161368',2002,0.00000
'161368',2003,0.00000
'161368',2004,0.00000
'161368',2005,0.00000
'161368',2006,0.00000
'161368',2007,0.00000
'161368',2008,0.00000
'161368',2009,0.95256
'161369',2001,0.00000
'161369',2002,0.00000
'161369',2003,0.00000
'161369',2004,0.00000
'161369',2005,0.94967
'161369',2006,0.92325
'161369',2007,0.96372
'161369',2008,0.91396
'161369',2009,1.23297
'161370',2001,0.00000
'161370',2002,0.00000
'161370',2003,0.00000
'161370',2004,0.00000
'161370',2005,0.76247
'161370',2006,0.73050
'161370',2007,0.74956
'161370',2008,0.89007
'161370',2009,1.04049
'161371',2001,0.00000
'161371',2002,0.00000
'161371',2003,0.00000
'161371',2004,0.00000
'161371',2005,0.79780
'161371',2006,0.89046
'161371',2007,0.90099
'161371',2008,0.85338
'161371',2009,0.84239
'161372',2001,0.00000
'161372',2002,0.00000
'161372',2003,0.00000
'161372',2004,0.00000
'161372',2005,0.74406
'161372',2006,0.72160
'161372',2007,0.75980
'161372',2008,0.70471
'161372',2009,0.68034
'161373',2001,0.00000
'161373',2002,0.00000
'161373',2003,0.00000
'161373',2004,0.00000
'161373',2005,0.00000
'161373',2006,0.00000
'161373',2007,0.00000
'161373',2008,0.98747
'161373',2009,1.06795
'161374',2001,0.00000
'161374',2002,0.00000
'161374',2003,0.00000
'161374',2004,0.00000
'161374',2005,0.00000
'161374',2006,0.00000
'161374',2007,0.89478
'161374',2008,0.92485
'161374',2009,0.90411
'161375',2001,0.00000
'161375',2002,0.00000
'161375',2003,0.00000
'161375',2004,0.00000
'161375',2005,0.00000
'161375',2006,0.65505
'161375',2007,0.66570
'161375',2008,0.67504
'161375',2009,0.67473
'161376',2001,0.00000
'161376',2002,0.00000
'161376',2003,0.00000
'161376',2004,0.00000
'161376',2005,0.00000
'161376',2006,0.00000
'161376',2007,0.82651
'161376',2008,0.87713
'161376',2009,1.04987
'161377',2001,0.00000
'161377',2002,0.00000
'161377',2003,0.00000
'161377',2004,0.00000
'161377',2005,0.00000
'161377',2006,0.68594
'161377',2007,0.69171
'161377',2008,0.68839
'161377',2009,0.68004
'161378',2001,0.00000
'161378',2002,0.00000
'161378',2003,0.00000
'161378',2004,0.00000
'161378',2005,0.00000
'161378',2006,0.91370
'161378',2007,1.14105
'161378',2008,1.22081
'161378',2009,1.10427
'161379',2001,0.00000
'161379',2002,0.00000
'161379',2003,0.00000
'161379',2004,0.00000
'161379',2005,0.00000
'161379',2006,0.62939
'161379',2007,0.66264
'161379',2008,0.66672
'161379',2009,0.65088
'161380',2001,0.00000
'161380',2002,0.00000
'161380',2003,0.00000
'161380',2004,0.00000
'161380',2005,0.00000
'161380',2006,0.00000
'161380',2007,0.00000
'161380',2008,0.78818
'161380',2009,0.77824
'161381',2001,0.00000
'161381',2002,0.00000
'161381',2003,0.00000
'161381',2004,0.00000
'161381',2005,0.00000
'161381',2006,0.85083
'161381',2007,0.00000
'161381',2008,0.98595
'161381',2009,0.90922
'164002',2001,0.00000
'164002',2002,1.36695
'164002',2003,1.20504
'164002',2004,1.40535
'164002',2005,1.50738
'164002',2006,1.54428
'164002',2007,1.53547
'164002',2008,1.75027
'164002',2009,0.00000
'164003',2001,0.00000
'164003',2002,1.16831
'164003',2003,0.99340
'164003',2004,0.90921
'164003',2005,0.93668
'164003',2006,0.96821
'164003',2007,0.00000
'164003',2008,0.88934
'164003',2009,0.88317
'164005',2001,0.00000
'164005',2002,1.11440
'164005',2003,0.00000
'164005',2004,0.00000
'164005',2005,0.00000
'164005',2006,1.02197
'164005',2007,0.00000
'164005',2008,0.00000
'164005',2009,0.00000
'170001',2001,0.71722
'170001',2002,0.69974
'170001',2003,0.67405
'170001',2004,0.68119
'170001',2005,0.65013
'170001',2006,0.64896
'170001',2007,0.59494
'170001',2008,0.59922
'170001',2009,0.58615
'170001',2010,0.57169
'170004',2001,0.64648
'170004',2002,0.00000
'170004',2003,0.00000
'170004',2004,0.00000
'170004',2005,0.00000
'170004',2006,0.00000
'170004',2007,0.00000
'170004',2008,0.00000
'170004',2009,0.00000
'170006',2001,0.44306
'170006',2002,0.41376
'170006',2003,0.32073
'170006',2004,0.28004
'170006',2005,0.28806
'170006',2006,0.38793
'170006',2007,0.38935
'170006',2008,0.36895
'170006',2009,0.37193
'170006',2010,0.36669
'170008',2001,0.87975
'170008',2002,0.86265
'170008',2003,0.00000
'170008',2004,0.00000
'170008',2005,0.00000
'170008',2006,0.00000
'170008',2007,0.00000
'170008',2008,0.00000
'170008',2009,0.00000
'170009',2001,0.55159
'170009',2002,0.46672
'170009',2003,0.46919
'170009',2004,0.44235
'170009',2005,0.43103
'170009',2006,0.42832
'170009',2007,0.41020
'170009',2008,0.42201
'170009',2009,0.00000
'170009',2010,0.35261
'170010',2001,0.59859
'170010',2002,0.49753
'170010',2003,0.47074
'170010',2004,0.40985
'170010',2005,0.39231
'170010',2006,0.41149
'170010',2007,0.40899
'170010',2008,0.42930
'170010',2009,0.36551
'170012',2001,0.50542
'170012',2002,0.00000
'170012',2003,0.45427
'170012',2004,0.43763
'170012',2005,0.42954
'170012',2006,0.43109
'170012',2007,0.42073
'170012',2008,0.39481
